C8D593AF,ui_TUM_Co-OpDamageTitle
0A001988,Sounds:vo_hub2:HB2_12057_1_Mayor-Fink_x_x_How-goes-the
48105FE7,Sounds:vo_hub2:HB2_12058_1_Mayor-Fink_x_x_On-behalf-of
AE837130,Sounds:vo_hub2:HB2_12059_1_Tails_x_x_Ok-this-is
507516F9,Sounds:vo_hub2:HB2_12060_1_Amy_x_x_Wow-look-th
22724A52,Sounds:vo_hub2:HB2_12199_1_Perci_x_x_Im-standing
BAAD4A6B,Sounds:vo_hub2:HB2_12200_1_Perci_x_x_Hey-guys-yo
EDF4A55C,Sounds:vo_hub2:HB2_12201_1_Perci_x_x_Not-a-good-t
43620BF4,Sounds:vo_hub2:HB2_12202_1_Perci_x_x_You-guys-cou
52CA92DA,Sounds:vo_hub2:HB2_12061_1_Perci_x_x_You-know-wha
012C34C8,Sounds:vo_hub2:HB2_12062_1_Tails_x_x_We-are-going
542FD0E0,Sounds:vo_hub2:HB2_12063_1_Perci_x_x_Sorry-I-nev
DB794C94,Sounds:vo_hub2:HB2_12064_1_Knuckles_x_x_Well-we-are
51548E64,Sounds:vo_hub2:HB2_12065_1_Perci_x_x_Okay-but-yo
C492AA02,Sounds:vo_hub2:HB2_12066_1_Sonic_x_x_You-got-it
132EB93B,Sounds:vo_hub2:HB2_12067_20_Perci_x_x_You-guys-sai
BAF21CFC,Sounds:vo_hub2:HB2_12068_1_Perci_x_x_Hey-You-are
92DE66FC,Sounds:vo_hub2:HB2_12069_1_Perci_x_x_The-village
3D03E370,Sounds:vo_hub2:HB2_12070_20_Tails_x_x_We-got-one
FC541480,Sounds:vo_hub2:HB2_12071_1_Amy_x_x_Thats-two-o
5AE0849B,Sounds:vo_hub2:HB2_12073_1_Perci_x_x_Nice-work-T
63B467AC,Sounds:vo_hub2:HB2_12074_1_Amy_x_x_We-were-glad
8420340C,Sounds:vo_hub2:HB2_12075_1_Perci_x_x_When-we-meet
118D6CF1,Sounds:vo_hub2:HB2_12076_1_Sonic_x_x_Hey-do-you
D347E82E,Sounds:vo_hub2:HB2_12077_1_Knuckles_x_x_What-was-tha
9E3298E7,Sounds:vo_hub2:HB2_12078_1_Amy_x_x_You-guys-not
7444CBF7,Sounds:vo_hub2:HB2_12079_20_Sticks_x_x_Hi-there-Yo
2B612B06,Sounds:vo_hub2:HB2_12080_1_Knuckles_x_x_I-hate-to-be
A6C4531A,Sounds:vo_hub2:HB2_12081_21_Sticks_x_x_Use-secret-v
43D02351,Sounds:vo_hub2:HB2_12082_20_Sticks_x_x_I-found-this
8C800646,Sounds:vo_hub2:HB2_12083_21_Sticks_x_x_I-give-you-p
9433E556,Sounds:vo_hub2:HB2_12084_1_Knuckles_x_x_Dont-expect
7A9A9214,Sounds:vo_hub2:HB2_12085_21_Sticks_x_x_KACHING
0217DE2C,Sounds:vo_hub2:HB2_12086_22_Sticks_x_x_Now-you-have
1C3903F7,Sounds:vo_hub2:HB2_12087_21_Sticks_x_x_Buzz--sorry
4E7F718D,Sounds:vo_hub2:HB2_12088_23_Sticks_x_x_The-machine
E5E7683E,Sounds:vo_hub2:HB2_12089_1_Sonic_x_x_Looks-like-f
2EBF89F2,Sounds:vo_hub2:HB2_12090_1_Sonic_x_x_Hey-fixing
7F0E7478,Sounds:vo_hub2:HB2_12091_1_Sonic_x_x_Look-Anothe
5ADEA402,Sounds:vo_hub2:HB2_12092_1_Tails_x_x_A-new-enerbe
1CA31744,Sounds:vo_hub2:HB2_12093_1_Tails_x_x_Awesome-a-z
0B6A7A77,Sounds:vo_hub2:HB2_12094_20_Tails_x_x_Another-zip
9A921F1B,Sounds:vo_hub2:HB2_12095_1_Knuckles_x_x_Alright-New
5EB09342,Sounds:vo_hub2:HB2_12096_1_Knuckles_x_x_Nice-work-A
CAE55A85,Sounds:vo_hub2:HB2_12097_1_Knuckles_x_x_Hey-theres
B6A82E98,Sounds:vo_hub2:HB2_12098_1_Amy_x_x_I-think-fixi
7E31AC59,Sounds:vo_hub2:HB2_12099_1_Amy_x_x_The-windmill
612BB3FF,Sounds:vo_hub2:HB2_12100_1_Amy_x_x_Perfect-Ano
334924E4,Sounds:vo_hub2:HB2_12203_1_Capn-Salty_x_x_Aye-my-naut
353D859F,Sounds:vo_hub2:HB2_12204_1_Capn-Salty_x_x_Beware-I-am
B78FAD5B,Sounds:vo_hub2:HB2_12205_1_Capn-Salty_x_x_ALTERNATE
075C9C7E,Sounds:vo_hub2:HB2_12206_20_Capn-Salty_x_x_Arrr-I-don
4226373D,Sounds:vo_hub2:HB2_12101_1_Capn-Salty_x_x_Ahoy-Mateys
968F73C7,Sounds:vo_hub2:HB2_12102_1_Knuckles_x_x_Ah-I-say-we
840CBD9F,Sounds:vo_hub2:HB2_12103_20_Sonic_x_x_Hes-seems-t
7D4EF8C1,Sounds:vo_hub2:HB2_12104_20_Knuckles_x_x_Super-lets
86040D10,Sounds:vo_hub2:HB2_12105_20_Capn-Salty_x_x_I-been-think
D1C66A6E,Sounds:vo_hub2:HB2_12106_20_Amy_x_x_Like-your-fr
6B76B698,Sounds:vo_hub2:HB2_12107_1_Tails_x_x_and-your-fa
8B5512EC,Sounds:vo_hub2:HB2_12108_20_Sonic_x_x_and-Chili-d
03F41C21,Sounds:vo_hub2:HB2_12109_1_Capn-Salty_x_x_Ayyyy-not-r
2771C02D,Sounds:vo_hub2:HB2_12110_1_Amy_x_x_Sure-That-s
A31FA0FC,Sounds:vo_hub2:HB2_12111_20_Capn-Salty_x_x_Alternate
0051EC69,Sounds:vo_hub2:HB2_12112_1_Tails_x_x_Where-can-we
0B8DE224,Sounds:vo_hub2:HB2_12113_20_Capn-Salty_x_x_Ye-wont-nee
8073F1AC,Sounds:vo_hub2:HB2_12114_20_Capn-Salty_x_x_Arrr-you-lo
0841456A,Sounds:vo_hub2:HB2_12115_20_Capn-Salty_x_x_Did-you-find
B1A379C2,Sounds:vo_hub2:HB2_12116_20_Capn-Salty_x_x_Oh-I-know-it
F3C28C77,Sounds:vo_hub2:HB2_12209_20_Capn-Salty_x_x_Ahoy-friend
D4E3CEC0,Sounds:vo_hub2:HB2_12117_1_Amy_x_x_Glad-we-coul
73003E10,Sounds:vo_hub2:HB2_12118_1_Capn-Pepper_x_x_Aye-we-were
7B48546D,Sounds:vo_hub2:HB2_12119_1_Sonic_x_x_Is-that-the
B96A53C6,Sounds:vo_hub2:HB2_12210_1_Capn-Salty_x_x_Youd-think
06F12921,Sounds:vo_hub2:HB2_12211_1_Knuckles_x_x_She-sounds-l
490D078D,Sounds:vo_hub2:HB2_12212_1_Amy_x_x_We-should-ge
CB240458,Sounds:vo_hub2:HB2_12120_20_Capn-Salty_x_x_Are-you-look
98F556C9,Sounds:vo_hub2:HB2_12121_1_Sonic_x_x_Lets-head-b
6010247B,Sounds:vo_hub2:HB2_12122_1_Pokey_x_x_Take-the-Roa
F0D1EEFD,Sounds:vo_hub2:HB2_12123_1_Hokey_x_x_I-want-rocky
46ED3CAC,Sounds:vo_hub2:HB2_12124_1_Pokey_x_x_What-are-you
A7BB6B02,Sounds:vo_hub2:HB2_12125_20_Hokey_x_x_I-never-get
A60E7CBC,Sounds:vo_hub2:HB2_12126_1_Amy_x_x_We-came-here
4F145A52,Sounds:vo_hub2:HB2_12127_1_Pokey_x_x_That-bright
A15294EE,Sounds:vo_hub2:HB2_12128_1_Tails_x_x_Lyrics-goons
D64AF631,Sounds:vo_hub2:HB2_12213_1_Capn-Pepper_x_x_Aye-I-miss
C16ADCFC,Sounds:vo_hub2:HB2_12214_1_Capn-Pepper_x_x_I-Dont-have
311C6E68,Sounds:vo_hub2:HB2_12215_1_Capn-Pepper_x_x_I-dont-see
CDB6F65A,Sounds:vo_hub2:HB2_12216_1_Capn-Pepper_x_x_Why-are-talk
5ED7B140,Sounds:vo_hub2:HB2_12129_1_Capn-Pepper_x_x_Who-be-there
CCA1B06B,Sounds:vo_hub2:HB2_12130_1_Amy_x_x_Are-you-Cap
5D272788,Sounds:vo_hub2:HB2_12131_1_Capn-Pepper_x_x_I-be
50B88D9D,Sounds:vo_hub2:HB2_12132_1_Amy_x_x_Your-brother
4DEF53A0,Sounds:vo_hub2:HB2_12133_1_Capn-Pepper_x_x_The-Sea-is-a
9F6EA4CD,Sounds:vo_hub2:HB2_12134_1_Sonic_x_x_Well-what-i
D905E178,Sounds:vo_hub2:HB2_12135_1_Capn-Pepper_x_x_Oh-well-Th
50EC067C,Sounds:vo_hub2:HB2_12136_20_Knuckles_x_x_How-many-hav
64919BFB,Sounds:vo_hub2:HB2_12217_20_Capn-Pepper_x_x_Well-truthf
C554BCB3,Sounds:vo_hub2:HB2_12137_1_Sonic_x_x_They-beat-us
412D2478,Sounds:vo_hub2:HB2_12138_1_Tails_x_x_They-destroy
637A0CA8,Sounds:vo_hub2:HB2_12139_1_Sonic_x_x_That-takes-c
C4965809,Sounds:vo_hub2:HB2_12141_20_Capn-Pepper_x_x_Great-Mermai
889CFC66,Sounds:vo_hub2:HB2_12142_20_Sonic_x_x_Thats-what
5186732F,Sounds:vo_hub2:HB2_12143_1_Capn-Pepper_x_x_Ayeyou-brin
94C0400F,Sounds:vo_hub2:HB2_12144_20_Knuckles_x_x_Uh
B1429A7B,Sounds:vo_hub2:HB2_12145_1_Amy_x_x_interruptin
67F68F6E,Sounds:vo_hub2:HB2_12146_1_Capn-Pepper_x_x_The-oddly-sh
DAFE68F1,Sounds:vo_hub2:HB2_12147_1_Sonic_x_x_We-have-the
E7685265,Sounds:vo_hub2:HB2_12219_1_Farmhand_x_x_I-really-don
0B3D576C,Sounds:vo_hub2:HB2_12220_1_Farmhand_x_x_I-hope-all-i
A301BF23,Sounds:vo_hub2:HB2_12221_20_Farmhand_x_x_I-think-we-s
B2C5810E,Sounds:vo_hub2:HB2_12222_1_Farmhand_x_x_I-see-a-real
382B5E13,Sounds:vo_hub2:HB2_12148_1_Farmhand_x_x_Oh-boy-hell
C19A59C4,Sounds:vo_hub2:HB2_12149_1_Amy_x_x_Maybe-you-ca
47B4FA3B,Sounds:vo_hub2:HB2_12150_1_Farmhand_x_x_Whoa-he-is
6927EA5B,Sounds:vo_hub2:HB2_12151_1_Knuckles_x_x_Well-even-th
4E75FC3C,Sounds:vo_hub2:HB2_12152_20_Farmhand_x_x_Hate-to-bug
0DBA2408,Sounds:vo_hub2:HB2_12153_1_Farmhand_x_x_I-really-nee
9724652C,Sounds:vo_hub2:HB2_12154_20_Farmhand_x_x_Hey-did-you
81FA938B,Sounds:vo_hub2:HB2_12155_1_Farmhand_x_x_Ahh-you-act
32F75C24,Sounds:vo_hub2:HB2_12156_1_Sonic_x_x_Um-I-am-sur
CDD37FF0,Sounds:vo_hub2:HB2_12157_1_Farmhand_x_x_Just-you-wai
4DF2B7AE,Sounds:vo_hub2:HB2_12158_1_Knuckles_x_x_Hey-Guys-I
FAE74B2F,Sounds:vo_hub2:HB2_12159_1_Amy_x_x_Thats-sound
B3E9AD84,Sounds:vo_hub2:HB2_12160_1_Sonic_x_x_Everyone-I
7A61B270,Sounds:vo_hub2:HB2_12161_1_Tails_x_x_Thats-sound
E6D0B622,Sounds:vo_hub2:HB2_12162_1_Knuckles_x_x_What-didn
A7D9EC37,Sounds:vo_hub2:HB2_12163_20_Tails_x_x_Road-Rises
486E6C91,Sounds:vo_hub2:HB2_12223_1_Fastidious-Beaver_x_x_Sorry-fella
41D4E1BD,Sounds:vo_hub2:HB2_12224_1_Fastidious-Beaver_x_x_Oh-yes-I-a
36BC0D6F,Sounds:vo_hub2:HB2_12225_1_Fastidious-Beaver_x_x_Well-if-it-i
879821B8,Sounds:vo_hub2:HB2_12226_1_Fastidious-Beaver_x_x_I-have-other
032EA535,Sounds:vo_hub2:HB2_12164_1_Fastidious-Beaver_x_x_Well-well-w
0BB2DD54,Sounds:vo_hub2:HB2_12165_20_Knuckles_x_x_Not-everyone
3E11356F,Sounds:vo_hub2:HB2_12166_1_Tails_x_x_Yeah
5342286F,Sounds:vo_hub2:HB2_12167_1_Fastidious-Beaver_x_x_Ah-yes-I-D
8A264C80,Sounds:vo_hub2:HB2_12168_1_Sonic_x_x_Why-do-they
5F762278,Sounds:vo_hub2:HB2_12169_1_Fastidious-Beaver_x_x_Great-questi
4D630E34,Sounds:vo_hub2:HB2_12170_20_Amy_x_x_Im-not-sure
DF9F7C1B,Sounds:vo_hub2:HB2_12171_1_Fastidious-Beaver_x_x_defeated-L
AE62D237,Sounds:vo_hub2:HB2_12172_1_Sonic_x_x_How-many-tim
9892D9C2,Sounds:vo_hub2:HB2_12173_1_Fastidious-Beaver_x_x_Come-on-here
72B69E70,Sounds:vo_hub2:HB2_12174_1_Tails_x_x_Forced-Whis
10F28CDB,Sounds:vo_hub2:HB2_12175_1_Sonic_x_x_Okay-we-wil
F2DB94D8,Sounds:vo_hub2:HB2_12176_1_Fastidious-Beaver_x_x_Great-Lets
8F9E77E7,Sounds:vo_hub2:HB2_12177_1_Fastidious-Beaver_x_x_ReadySetV
28FAEA46,Sounds:vo_hub2:HB2_12178_1_Fastidious-Beaver_x_x_Lap-one-comp
650D278A,Sounds:vo_hub2:HB2_12179_20_Fastidious-Beaver_x_x_Lap-two-comp
5105BEA8,Sounds:vo_hub2:HB2_12180_1_Fastidious-Beaver_x_x_Final-Lap
E36E90F4,Sounds:vo_hub2:HB2_12181_1_Fastidious-Beaver_x_x_Im-sorry-th
B343F629,Sounds:vo_hub2:HB2_12227_1_Fastidious-Beaver_x_x_You-call-tha
BE29F685,Sounds:vo_hub2:HB2_12182_1_Fastidious-Beaver_x_x_Oh-too-bad
B50FD596,Sounds:vo_hub2:HB2_12183_1_Fastidious-Beaver_x_x_Hooray-Vote
6D1CEEE7,Sounds:vo_hub2:HB2_12184_20_Sonic_x_x_We-did-our-p
2F5A93CE,Sounds:vo_hub2:HB2_12185_1_Amy_x_x_Hey-arent-y
AF68C2BF,Sounds:vo_hub2:HB2_12186_1_Fastidious-Beaver_x_x_Oh-yeahI
40903F52,Sounds:vo_hub2:HB2_12187_1_Sonic_x_x_Everyone-lik
994D5F7F,Sounds:vo_hub2:HB2_12188_1_Knuckles_x_x_See-thats
84F6411B,Sounds:vo_hub2:HB2_12189_1_Fastidious-Beaver_x_x_Step-right-u
5CA0B163,Sounds:vo_hub2:HB2_12190_1_Amy_x_x_Ok-we-got-t
D74B7934,Sounds:vo_hub2:HB2_12228_1_Fastidious-Beaver_x_x_Well-you-kn
2BFBB310,Sounds:vo_hub2:HB2_12229_1_Fastidious-Beaver_x_x_You-know-tha
F3D09F79,Sounds:vo_hub2:HB2_12230_1_Fastidious-Beaver_x_x_Come-back-an
188942E7,Sounds:vo_hub2:HB2_12231_1_Fastidious-Beaver_x_x_Anytime-you
A5799EF4,Sounds:vo_hub2:HB2_12256_1_Sonic_x_x_Well-since
75540B29,Sounds:vo_hub2:HB2_12257_1_Sonic_x_x_An-elevator
E9A07EC6,Sounds:vo_hub2:HB2_12258_1_Knuckles_x_x_No-way-Im
F1C56B78,Sounds:vo_hub2:HB2_12259_1_Sonic_x_x_This-one-I-g
3321B933,Sounds:vo_hub2:HB2_12260_1_Knuckles_x_x_What-are-you
039B98F8,Sounds:vo_hub2:HB2_12261_1_Sonic_x_x_We-dont-kno
342EE2CA,Sounds:vo_hub2:HB2_12262_1_Knuckles_x_x_We-are-in-th
DD8F2F79,Sounds:vo_hub2:HB2_12263_1_Amy_x_x_Im-going-wi
F418481C,Sounds:vo_hub2:HB2_12264_20_Sonic_x_x_Not-possible
885D1E13,Sounds:vo_hub2:HB2_12265_1_Amy_x_x_No-If-there
10878E2D,Sounds:vo_hub2:HB2_12266_1_Sonic_x_x_I-dont-know
A3012A57,Sounds:vo_hub2:HB2_12267_1_Amy_x_x_You-know-I-c
9B36111C,Sounds:vo_hub2:HB2_12269_20_QNC_x_x_Hello-it-is
6BC8D217,Sounds:vo_hub2:HB2_12270_20_QNC_x_x_Hey-How-are
CF0271E8,Sounds:vo_hub2:HB2_12271_1_QNC_x_x_Hey-Cliff-w
4D47D38B,Sounds:vo_hub2:HB2_12272_21_QNC_x_x_Cliff-dug-up
F8C86125,Sounds:vo_hub2:HB2_12273_1_Cliff_x_x_There-you-ar
86F80704,Sounds:vo_hub2:HB2_12274_1_Cliff_x_x_Hey-Over-th
AE21D62C,Sounds:vo_hub2:HB2_12275_1_Cliff_x_x_Glad-to-see
79A7F9B5,Sounds:vo_hub2:HB2_12276_1_Tails_x_x_Cliff-we-fo
CB3CB724,Sounds:vo_hub2:HB2_12277_1_Cliff_x_x_Well-you-ca
3BBB4413,Sounds:vo_hub2:HB2_12278_20_Cliff_x_x_Everyone-to
FBBC3C78,Sounds:vo_hub2:HB2_12279_1_Cliff_x_x_Lets-get-go
36167D6B,Sounds:vo_hub2:HB2_12280_1_Cliff_x_x_Quickly-qui
2CC171F0,Sounds:vo_hub2:HB2_12284_1_Tails_x_x_Im-not-sure
FACAB317,Sounds:vo_hub2:HB2_12285_1_Tails_x_x_Maybe-you-sh
05899EE2,Sounds:vo_hub2:HB2_12286_1_Cliff_x_x_Nonsense-sh
657C3E4E,Sounds:vo_hub2:HB2_12287_1_Knuckles_x_x_This-not-my
96951D60,Sounds:vo_hub2:HB2_12288_1_Knuckles_x_x_Is-there-a-m
2557B481,Sounds:vo_hub2:HB2_12289_1_Amy_x_x_This-beats-r
54B2F996,Sounds:vo_hub2:HB2_12290_1_Amy_x_x_This-plane-s
30C1DD3B,Sounds:vo_hub2:HB2_12291_1_Cliff_x_x_Wow-I-didn
18013A55,Sounds:vo_hub2:HB2_12292_20_Cliff_x_x_Anyone-know
08D6C316,Sounds:vo_hub2:HB2_12293_20_Cliff_x_x_I-probably-s
8D65F4BD,Sounds:vo_hub2:HB2_12294_1_Cliff_x_x_This-is-your
EC4F0351,Sounds:vo_hub2:HB2_12295_20_Cliff_x_x_You-might-wa
8336CA62,Sounds:vo_hub2:HB2_12296_1_Cliff_x_x_Well-good-n
1455450F,Sounds:vo_hub2:HB2_12298_20_Amy_x_x_Everybody-of
E5ACE918,Sounds:vo_hub2:HB2_12299_1_Knuckles_x_x_I-cant-fly
F5E170BA,Sounds:vo_hub2:HB2_12300_1_Tails_x_x_No-problem
1F57464B,Sounds:vo_hub2:HB2_12301_20_Capn-Salty_x_x_Than-you-for
090B5BFF,Sounds:vo_hub2:HB2_12302_20_Capn-Salty_x_x_Arrr-we-are
675089AC,Sounds:vo_hub2:HB2_12305_1_Sticks_x_x_Oh-Did-you
50240E0C,Sounds:vo_hub2:HB2_12306_20_Sticks_x_x_Shineys-are
18C4D66A,Sounds:vo_hub2:HB2_12307_20_Sticks_x_x_Even-though
F5D55721,Sounds:vo_hub2:HB2_12308_1_Sticks_x_x_Do-you-want
22E76F76,Sounds:vo_hub2:HB2_12309_20_Knuckles_x_x_Really-A-sp
AB160098,Sounds:vo_hub2:HB2_12310_1_Amy_x_x_Stop-it-Be
34C912E4,Sounds:vo_hub2:HB2_12313_1_Knuckles_x_x_Are-we-treas
75F81586,Sounds:vo_hub2:HB2_12314_1_Amy_x_x_We-will-do-w
5D3A89B2,Sounds:vo_hub2:HB2_12315_20_Tails_x_x_We-will-find
8C4FB546,Sounds:vo_hub2:HB2_12316_1_Tails_x_x_Haha-We-won
078A6095,Sounds:vo_level_01:L01_01010_1_Sonic_x_x_A-forest-th
A1BAF241,Sounds:vo_level_01:L01_01011_20_Tails_x_x_Quite-peacef
25E039A1,Sounds:vo_level_01:L01_01012_20_Tails_x_x_This-forest
77E322C4,Sounds:vo_level_01:L01_01013_1_Sonic_x_x_It-never-sta
15D5BB91,Sounds:vo_level_01:L01_01015_20_Tails_x_x_Sonic-do-yo
20BEFBFC,Sounds:vo_level_01:L01_01016_1_Sonic_x_x_I-do-buddy
57B0E06C,Sounds:vo_level_01:L01_01017_1_Sonic_x_x_Lets-figure
311BBB42,Sounds:vo_level_01:L01_01018_1_Sonic_x_x_There-has-to
CED046AF,Sounds:vo_level_01:L01_01019_1_Sonic_x_x_We-should-be
00E026BB,Sounds:vo_level_01:L01_01020_1_Tails_x_x_If-we-are-ca
072062A8,Sounds:vo_level_01:L01_01021_1_Tails_x_x_We-have-to-f
6D4DCDC2,Sounds:vo_level_01:L01_01023_1_Sonic_x_x_Ill-bet-the
3ED2FD1B,Sounds:vo_level_01:L01_01024_1_Sonic_x_x_Hey-check-o
FF307EF3,Sounds:vo_level_01:L01_01025_1_Sonic_x_x_These-pillar
D8E6DC53,Sounds:vo_level_01:L01_01026_1_Tails_x_x_We-should-ut
19B14BDC,Sounds:vo_level_01:L01_01027_1_Tails_x_x_I-think-thes
C40ABC72,Sounds:vo_level_01:L01_01028_1_Tails_x_x_Sonic-these
1D772B9B,Sounds:vo_level_01:L01_01029_1_Sonic_x_x_Just-a-hop
473E5EC2,Sounds:vo_level_01:L01_01030_1_Sonic_x_x_Im-built-fo
A53DA76E,Sounds:vo_level_01:L01_01031_1_Sonic_x_x_Working-our
8740BFCB,Sounds:vo_level_01:L01_01032_1_Sonic_x_x_Here-a-jump
1AE40868,Sounds:vo_level_01:L01_01033_20_Sonic_x_x_Were-doing
21CA598C,Sounds:vo_level_01:L01_01034_1_Tails_x_x_Forward-and
8B883713,Sounds:vo_level_01:L01_01035_1_Tails_x_x_We-got-this
632D4BAF,Sounds:vo_level_01:L01_01036_1_Tails_x_x_Always-movin
7E0EE650,Sounds:vo_level_01:L01_01037_1_Tails_x_x_There-are-a
D66FDEC4,Sounds:vo_level_01:L01_01038_1_Tails_x_x_Keep-looking
D2C9EB98,Sounds:vo_level_01:L01_01039_1_Sonic_x_x_Time-to-spli
7125FEBF,Sounds:vo_level_01:L01_01040_1_Sonic_x_x_We-need-to-f
9447BB16,Sounds:vo_level_01:L01_01041_1_Tails_x_x_Sounds-like
4AA8EA61,Sounds:vo_level_01:L01_01042_1_Tails_x_x_I-surmise-th
0B2DB773,Sounds:vo_level_01:L01_01043_1_Tails_x_x_Sonic-it-ap
65E2D44B,Sounds:vo_level_01:L01_01044_1_Sonic_x_x_Sounds-great
C09B803C,Sounds:vo_level_01:L01_01045_1_Sonic_x_x_These-spin-r
9135A5C2,Sounds:vo_level_01:L01_01046_1_Sonic_x_x_These-ramps
0DD39E81,Sounds:vo_level_01:L01_01047_1_Sonic_x_x_I-can-use-th
BE27D6A6,Sounds:vo_level_01:L01_01048_1_Tails_x_x_Im-certain
A703E860,Sounds:vo_level_01:L01_01049_1_Tails_x_x_Im-built-to
679AC6F4,Sounds:vo_level_01:L01_01050_1_Tails_x_x_I-should-be
19257AF0,Sounds:vo_level_01:L01_01051_1_Tails_x_x_That-large-s
076BB010,Sounds:vo_level_01:L01_01052_20_Sonic_x_x_Lets-check
089B3843,Sounds:vo_level_01:L01_01054_1_Knuckles_x_x_Whoa-Look-o
9A4C97C0,Sounds:vo_level_01:L01_01055_1_Amy_x_x_What-do-you
1E49CE4D,Sounds:vo_level_01:L01_01056_1_Tails_x_x_It-may-lead
97A147DE,Sounds:vo_level_01:L01_01057_1_Sonic_x_x_Then-thats
CDF04B6A,Sounds:vo_level_01:L01_01058_1_Knuckles_x_x_But-we-cant
255487C7,Sounds:vo_level_01:L01_01059_20_Tails_x_x_Gang-there
B1C87104,Sounds:vo_level_01:L01_01060_1_Amy_x_x_Then-we-go-t
C0D45184,Sounds:vo_level_01:L01_01061_1_Sonic_x_x_Theres-no-t
FAD466C3,Sounds:vo_level_01:L01_01062_1_Knuckles_x_x_Wait-there
D3E82193,Sounds:vo_level_01:L01_01063_1_Sonic_x_x_Amy-I-think
1646A67D,Sounds:vo_level_01:L01_01064_1_Sonic_x_x_Tails-and-I
D62B58F7,Sounds:vo_level_01:L01_01065_1_Sonic_x_x_Hey-Knuckles
1E01E215,Sounds:vo_level_01:L01_01066_1_Sonic_x_x_I-got-this-o
EA716303,Sounds:vo_level_01:L01_01067_1_Amy_x_x_Okay-Sonic
5E012A98,Sounds:vo_level_01:L01_01068_1_Amy_x_x_Alright-Tai
CCB2B986,Sounds:vo_level_01:L01_01069_1_Amy_x_x_Knuckles-yo
0FE47CEB,Sounds:vo_level_01:L01_01070_1_Amy_x_x_Im-the-only
80D5337F,Sounds:vo_level_01:L01_01071_20_Tails_x_x_Sonic-and-I
00441739,Sounds:vo_level_01:L01_01072_20_Tails_x_x_Amy-and-I-wi
438E98B1,Sounds:vo_level_01:L01_01073_1_Tails_x_x_Knuckles-and
FCCE95EB,Sounds:vo_level_01:L01_01074_1_Tails_x_x_I-think-I-wo
9086039F,Sounds:vo_level_01:L01_01075_1_Knuckles_x_x_Sonic-you-a
B2DD4304,Sounds:vo_level_01:L01_01076_1_Knuckles_x_x_Amy-this-on
7EE37C9D,Sounds:vo_level_01:L01_01077_1_Knuckles_x_x_How-about-Ta
ABB9F8EA,Sounds:vo_level_01:L01_01078_1_Knuckles_x_x_This-section
753CDC67,Sounds:vo_level_01:L01_01079_1_Sonic_x_x_I-can-spin-u
CFD22BC4,Sounds:vo_level_01:L01_01080_1_Sonic_x_x_I-think-if-I
27FAA943,Sounds:vo_level_01:L01_01081_20_Sonic_x_x_These-ramps
CDCE40A5,Sounds:vo_level_01:L01_01082_20_Sonic_x_x_I-love-these
2A6BAE45,Sounds:vo_level_01:L01_01083_1_Sonic_x_x_I-wonder-whe
A3079DFB,Sounds:vo_level_01:L01_01084_1_Sonic_x_x_Ah-a-bounce
3FB559ED,Sounds:vo_level_01:L01_01085_1_Sonic_x_x_Take-me-some
E0970639,Sounds:vo_level_01:L01_01086_1_Sonic_x_x_Bouncy-Boun
D1FE25F3,Sounds:vo_level_01:L01_01087_1_Sonic_x_x_Ill-bet-tha
A800DC06,Sounds:vo_level_01:L01_01088_1_Sonic_x_x_Wait-I-have
81781A5E,Sounds:vo_level_01:L01_01089_1_Sonic_x_x_Gotta-press
EBF2F46E,Sounds:vo_level_01:L01_01090_20_Sonic_x_x_How-do-we-ac
40636023,Sounds:vo_level_01:L01_01091_20_Sonic_x_x_Hey-Look-at
C4F731C9,Sounds:vo_level_01:L01_01092_1_Sonic_x_x_Rings
4324B9D9,Sounds:vo_level_01:L01_01093_20_Sonic_x_x_I-love-rings
18B1E15A,Sounds:vo_level_01:L01_01094_1_Sonic_x_x_Rings-are-li
F50AB631,Sounds:vo_level_01:L01_01095_1_Sonic_x_x_Hmm-This-wa
813DCF02,Sounds:vo_level_01:L01_01096_1_Sonic_x_x_I-wonder-if
8369BA58,Sounds:vo_level_01:L01_01097_1_Sonic_x_x_I-think-this
298EBA7E,Sounds:vo_level_01:L01_01098_1_Amy_x_x_Hey-I-can-r
DBC4EBA5,Sounds:vo_level_01:L01_01099_1_Amy_x_x_Easy-as-one
949745AD,Sounds:vo_level_01:L01_01100_1_Amy_x_x_I-can-reach
1A654BD5,Sounds:vo_level_01:L01_01101_1_Amy_x_x_I-can-get-up
5CE9A697,Sounds:vo_level_01:L01_01102_1_Amy_x_x_Bounce-pads
CBE4BFE4,Sounds:vo_level_01:L01_01103_1_Amy_x_x_A-bounce-pad
B1012FB2,Sounds:vo_level_01:L01_01104_1_Amy_x_x_This-should
16F28523,Sounds:vo_level_01:L01_01105_1_Amy_x_x_I-see-a-boun
9AF87E6E,Sounds:vo_level_01:L01_01106_1_Amy_x_x_Pressing-thi
54D0926A,Sounds:vo_level_01:L01_01107_1_Amy_x_x_These-button
58A21A73,Sounds:vo_level_01:L01_01108_1_Amy_x_x_Lets-see-wh
8C1EE377,Sounds:vo_level_01:L01_01109_1_Amy_x_x_I-gotta-acti
ABC112E1,Sounds:vo_level_01:L01_01110_20_Amy_x_x_Rings-Whee
14E433AF,Sounds:vo_level_01:L01_01111_1_Amy_x_x_Im-not-gonn
7D7E9F64,Sounds:vo_level_01:L01_01112_1_Amy_x_x_Yes-rings
